Station,Year,Month,High temp,Low temp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Month_Total
Srimangal,2003,3,29.7,16.1,0,0,0,1,0,0,0,0,0,0,0,1,5,0,16,1,7,0,0,0,0,0,0,0,0,1,14,5,0,0,14,65
Srimangal,2003,4,33.2,21.2,16,0,0,7,0,0,0,0,0,0,0,0,25,30,0,0,12,36,4,21,29,0,7,0,0,4,0,9,12,3,,215
Srimangal,2003,5,32.3,22.8,0,9,50,46,58,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,30,79,2,3,27,22,22,0,0,0,367
Srimangal,2003,6,30.8,24.6,0,0,0,2,39,3,0,145,0,92,55,36,0,9,7,2,0,6,0,8,11,27,27,7,0,1,15,63,46,39,,640
Srimangal,2003,7,32.9,25.4,5,0,0,8,11,8,5,0,2,0,21,0,0,17,6,59,5,12,16,2,0,1,5,0,0,8,7,0,7,13,13,231
Srimangal,2003,8,33,25.6,6,0,7,5,12,1,0,2,27,0,14,0,0,0,0,1,3,0,0,32,0,0,42,6,36,0,5,2,1,0,2,204
Srimangal,2003,9,32.3,25,0,0,2,0,38,14,7,7,1,9,9,49,0,33,5,9,5,0,0,12,14,1,3,10,18,4,2,13,3,0,,268
Srimangal,2003,10,31.1,23.6,0,23,0,6,0,1,5,2,21,4,34,0,0,0,0,0,0,0,42,0,1,0,3,0,0,50,30,25,0,0,0,247
Srimangal,2003,11,29.5,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Srimangal,2003,12,26.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,5,0,0,54
sydpur,2003,1,20.3,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,7
sydpur,2003,2,25.9,14.1,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,,,,25
sydpur,2003,3,28.7,16.8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,4,0,0,0,0,0,0,0,5,0,0,90,28,143
sydpur,2003,4,31.1,21,0,0,0,0,0,17,0,0,0,0,0,0,0,0,16,1,0,0,0,0,12,10,0,0,0,55,34,34,0,2,,181
sydpur,2003,5,32.7,22.9,0,12,45,0,0,0,0,0,0,12,0,60,5,0,0,4,0,3,36,8,9,10,0,0,0,34,0,0,0,0,0,238
sydpur,2003,6,31.8,24.8,0,0,55,0,0,58,40,4,14,1,11,29,6,17,3,0,0,23,15,0,0,4,132,176,0,0,5,45,22,43,,703
sydpur,2003,7,33,26.2,11,2,18,69,2,0,0,0,67,57,0,4,61,0,15,0,0,0,0,34,16,12,0,0,5,0,1,0,1,3,84,462
sydpur,2003,8,33.6,26.7,13,22,1,0,12,0,0,0,0,27,28,9,0,0,0,4,1,7,9,0,1,0,0,9,5,0,0,0,0,0,0,148
sydpur,2003,9,32.7,25.7,67,0,6,9,0,0,0,1,0,0,0,0,0,25,0,2,11,28,0,15,0,0,0,0,58,0,0,0,3,5,,230
sydpur,2003,10,30.5,23,0,1,0,0,1,0,0,6,53,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,32,0,0,0,0,425
sydpur,2003,11,28.7,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
sydpur,2003,12,25.7,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,29
Sylhet,2003,1,24.9,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylhet,2003,2,28.8,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
Sylhet,2003,3,29.7,17.8,0,3,0,0,0,0,0,0,0,0,0,4,13,0,35,0,0,0,0,0,0,0,0,0,0,20,9,0,0,45,41,170
Sylhet,2003,4,32.1,21.9,57,1,22,31,0,0,0,0,0,0,4,6,33,29,2,0,22,1,22,8,8,0,0,0,0,0,18,40,7,0,,311
Sylhet,2003,5,31.9,23.2,0,0,11,5,95,4,18,4,3,0,0,0,13,0,0,6,1,19,44,0,8,3,28,1,13,21,37,25,0,0,0,359
Sylhet,2003,6,30.2,24.7,0,0,0,0,8,2,191,59,27,100,1,20,4,77,23,0,1,1,0,18,21,38,17,1,26,26,152,64,124,37,,1038
Sylhet,2003,7,32.7,25.9,40,6,13,3,1,15,9,20,16,17,49,33,21,8,10,8,11,3,12,4,32,3,0,1,0,1,24,32,24,2,79,497
Sylhet,2003,8,33.2,25.8,5,2,1,0,2,16,28,145,25,18,4,3,3,1,4,8,19,2,25,9,0,2,35,14,1,7,9,17,7,4,22,438
Sylhet,2003,9,32.7,25.1,1,25,41,9,34,18,102,12,16,0,0,22,2,47,3,1,46,61,1,14,10,1,9,0,6,0,11,1,0,6,,499
Sylhet,2003,10,31.5,24.2,0,40,6,0,1,11,3,8,21,40,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,3,0,0,237
Sylhet,2003,11,29.4,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Sylhet,2003,12,26.7,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,7
Tangail,2003,1,21.1,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tangail,2003,2,27.5,14.9,0,0,0,0,0,0,0,0,0,3,2,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,14
Tangail,2003,3,29.6,17.9,0,0,0,0,0,0,0,0,0,0,0,39,25,0,18,0,43,11,0,7,0,0,0,0,0,0,1,0,0,0,1,145
Tangail,2003,4,34.1,23.2,16,0,0,0,8,0,0,4,0,0,0,0,0,0,33,0,2,0,0,1,19,0,2,0,0,0,0,5,0,9,,99
Tangail,2003,5,34.1,23.6,0,0,72,0,0,0,12,0,17,9,0,18,1,0,0,0,0,0,16,0,27,38,94,0,36,0,0,5,7,0,0,352
Tangail,2003,6,31.9,25.5,0,0,0,0,0,27,1,16,0,44,4,41,0,2,2,0,0,0,1,2,26,57,27,4,0,5,2,30,8,4,,303
Tangail,2003,7,32.9,26.6,55,0,5,1,0,0,12,1,0,0,1,5,25,55,18,0,4,0,0,0,0,0,0,0,3,2,0,0,8,18,10,223
Tangail,2003,8,33,26.5,0,0,0,0,4,0,8,0,3,4,8,32,5,0,2,1,10,0,24,0,14,1,5,1,35,0,10,0,2,0,0,169
Tangail,2003,9,32,25.8,3,1,0,7,0,0,6,8,4,0,22,51,9,0,0,1,0,0,0,0,5,34,1,0,1,11,10,8,0,80,,262
Tangail,2003,10,31.3,24.2,0,1,10,0,0,0,7,21,18,38,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,27,82,0,0,0,207
Tangail,2003,11,29.6,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Tangail,2003,12,25.7,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,2,0,0,0,22
Teknaf,2003,1,27.1,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teknaf,2003,2,29.8,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
Teknaf,2003,3,30.8,19.5,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Teknaf,2003,4,32.8,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Teknaf,2003,5,32.2,25.9,7,11,1,23,0,0,0,0,0,0,0,0,0,13,9,80,38,9,0,0,0,28,0,0,0,0,0,1,1,0,0,221
Teknaf,2003,6,29.5,24.6,0,0,1,65,108,82,1,61,22,14,121,46,9,21,4,33,48,24,39,51,72,129,181,6,51,93,84,114,47,111,,1638
Teknaf,2003,7,30.9,25.7,70,21,3,0,0,7,0,16,4,27,8,24,23,44,6,43,0,0,0,16,13,108,33,16,53,39,35,39,28,96,50,822
Teknaf,2003,8,31,25.5,26,24,1,0,0,0,1,4,30,68,24,179,50,16,75,20,6,0,3,3,4,10,34,26,4,11,9,38,60,93,76,895
Teknaf,2003,9,30.9,25.5,20,85,62,2,0,7,99,144,11,0,33,9,0,4,0,16,0,0,19,63,27,2,0,66,0,0,0,0,0,0,,669
Teknaf,2003,10,32,25.1,11,2,0,0,0,4,24,11,23,39,28,0,0,0,5,1,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0,181
Teknaf,2003,11,30.4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Teknaf,2003,12,28.7,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8
Barisal,2004,1,24.2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barisal,2004,2,28.4,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
Barisal,2004,3,32.4,21.8,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Barisal,2004,4,32.6,24.3,0,0,0,0,6,0,0,7,0,29,1,0,0,0,0,0,0,0,0,1,0,0,0,37,0,0,0,1,0,5,,87
Barisal,2004,5,34.5,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,0,59,25,12,0,0,0,0,2,0,0,126
Barisal,2004,6,32,25.6,0,0,0,59,0,0,13,0,1,4,0,2,7,12,9,5,47,0,29,19,22,20,41,0,0,2,0,0,18,6,,316
Barisal,2004,7,31.4,25.9,0,0,2,26,2,1,32,9,18,1,0,0,0,1,2,17,5,9,1,7,9,14,0,8,4,0,13,23,15,10,12,241
Barisal,2004,8,31.2,26.1,0,1,12,1,28,43,16,2,6,0,11,12,79,39,1,2,0,2,2,4,2,4,2,0,0,1,58,22,48,0,80,478
Barisal,2004,9,30.9,25.5,1,71,8,4,1,0,0,14,3,0,30,134,89,71,37,245,129,2,17,40,0,0,69,2,55,0,0,33,0,12,,1067
Barisal,2004,10,31,23.3,0,0,0,2,26,24,55,65,1,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
Barisal,2004,11,29.4,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Barisal,2004,12,27.4,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhola,2004,1,24.7,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhola,2004,2,28.5,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
Bhola,2004,3,31.8,21.9,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Bhola,2004,4,31.9,23.3,1,2,0,0,59,0,16,2,0,26,1,0,0,0,0,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,,129
Bhola,2004,5,34,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,11,0,31,47,17,0,0,0,0,7,39,0,157
Bhola,2004,6,31.6,25.4,0,5,0,58,0,0,0,0,0,0,0,14,9,66,34,9,3,3,37,103,64,77,39,15,0,23,11,0,0,10,,580
Bhola,2004,7,31.3,25,0,0,1,11,25,2,7,34,22,18,0,0,15,2,15,41,26,2,9,9,104,0,0,2,0,0,9,90,2,12,9,467
Bhola,2004,8,29.2,23.5,0,0,5,25,6,54,6,24,6,3,8,17,63,14,5,5,1,4,0,1,4,0,2,0,0,0,98,94,0,2,13,460
Bhola,2004,9,30.7,24.7,0,33,9,3,68,8,0,0,0,0,35,68,106,179,91,88,48,190,8,0,0,0,50,1,0,0,0,0,0,8,,993
Bhola,2004,10,31,23.3,0,0,1,3,18,88,115,33,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
Bhola,2004,11,29.3,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1
Bhola,2004,12,26.5,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bogra,2004,1,19.5,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bogra,2004,2,27.9,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
Bogra,2004,3,32.1,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,45
Bogra,2004,4,32.1,22.7,0,0,0,0,0,0,0,2,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0,35,0,0,0,0,7,3,,90
Bogra,2004,5,35,25.1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,5,1,72,0,0,0,0,24,1,26,0,137
Bogra,2004,6,32.5,25,19,85,2,41,0,0,20,0,0,36,0,1,11,1,8,21,0,51,7,27,9,35,12,57,94,85,3,4,0,9,,638
Bogra,2004,7,31.5,25.8,0,0,7,3,6,34,47,60,98,14,2,0,27,0,8,16,1,4,55,64,30,0,4,5,0,0,1,16,21,6,0,529
Bogra,2004,8,33,26.6,15,0,0,10,6,7,7,2,1,2,1,0,63,3,0,0,0,0,3,19,1,0,3,0,7,62,6,6,1,0,36,261
Bogra,2004,9,31.1,25.4,13,0,0,3,0,0,0,0,5,2,0,11,3,35,15,12,29,0,11,0,0,0,46,0,2,0,0,1,1,17,,206
Bogra,2004,10,30.8,22.5,0,0,0,0,9,68,81,51,2,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
Bogra,2004,11,29.7,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Bogra,2004,12,26.8,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandpur,2004,1,23.4,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandpur,2004,2,27.9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
Chandpur,2004,3,31.7,22.2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Chandpur,2004,4,32.1,24,0,7,0,0,17,0,22,2,0,31,5,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,,104
Chandpur,2004,5,34.3,25.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,50,14,0,0,0,0,0,7,2,101
Chandpur,2004,6,31.8,25.3,0,0,3,4,0,0,6,0,0,0,26,24,22,21,8,0,14,24,45,3,12,0,18,1,67,18,38,19,1,0,,374
Chandpur,2004,7,31.4,26.3,0,8,0,8,14,1,3,54,2,3,0,0,0,2,15,28,3,9,6,59,42,0,19,1,16,2,4,0,0,7,6,312
Chandpur,2004,8,31.9,26,0,1,3,2,15,16,6,3,8,6,1,1,27,26,6,1,0,0,0,0,0,0,0,10,40,2,82,1,0,21,56,334
Chandpur,2004,9,30.6,25.7,92,27,3,8,5,1,0,1,0,25,11,67,96,234,35,44,35,0,0,29,19,0,36,1,1,0,1,2,51,21,,845
Chandpur,2004,10,30.6,24.3,0,0,0,14,13,81,91,68,0,0,0,0,0,0,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302
Chandpur,2004,11,29.1,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Chandpur,2004,12,26.8,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
chuadanga,2004,1,23.1,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chuadanga,2004,2,28.9,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
chuadanga,2004,3,34.8,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chuadanga,2004,4,35.3,24.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,19,0,0,31,0,7,0,,65
chuadanga,2004,5,37.7,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,3,0,30,3,0,4,0,0,20,78
chuadanga,2004,6,33.6,25.7,0,10,0,5,0,0,59,0,25,0,0,1,7,9,54,64,20,31,26,64,0,29,3,0,6,3,0,9,3,6,,434
chuadanga,2004,7,33.1,26.2,0,0,0,17,1,11,6,23,2,13,0,0,0,0,20,9,6,18,10,20,20,15,1,1,0,2,1,0,0,6,0,202
chuadanga,2004,8,33,26.2,2,0,0,0,3,11,1,10,1,2,0,0,17,13,0,1,0,0,22,6,0,2,1,6,8,0,0,17,2,86,17,228
chuadanga,2004,9,32,25.5,18,44,1,4,0,0,0,0,0,11,17,55,42,95,66,129,164,34,0,11,0,0,0,0,47,0,0,4,10,66,,818
chuadanga,2004,10,31.4,22.7,0,0,0,0,11,19,75,16,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
chuadanga,2004,11,29.8,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
chuadanga,2004,12,26.8,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comilla,2004,1,24,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comilla,2004,2,27.8,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,4
Comilla,2004,3,30.8,20.9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Comilla,2004,4,31.6,22.4,0,0,0,2,9,0,16,0,0,27,20,2,6,0,0,0,0,0,40,11,32,0,0,3,0,0,0,7,0,0,,175
Comilla,2004,5,34,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,42,40,13,5,0,0,0,0,49,0,186
Comilla,2004,6,32,25,0,0,75,3,0,0,20,0,7,0,15,108,2,36,11,0,0,0,27,23,44,111,10,95,34,10,8,15,0,0,,654
Comilla,2004,7,31.6,25.5,0,0,0,2,28,2,3,74,21,24,0,0,0,0,8,7,14,12,18,73,2,0,1,8,0,9,2,2,1,0,0,311
Comilla,2004,8,32.6,25.4,0,3,31,0,1,6,0,2,0,0,0,7,4,37,3,0,5,4,0,0,1,0,0,1,0,23,19,0,0,23,13,183
Comilla,2004,9,30.9,25.1,0,0,0,17,0,0,2,0,1,57,6,23,237,170,28,1,12,1,1,17,0,2,46,0,0,4,0,35,26,0,,686
Comilla,2004,10,30.9,23.1,0,0,3,0,8,15,63,60,2,0,0,0,0,15,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
Comilla,2004,11,29.5,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1
Comilla,2004,12,27.3,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cox's Bazar,2004,1,27.1,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cox's Bazar,2004,2,29.4,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
Cox's Bazar,2004,3,32,22.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cox's Bazar,2004,4,32.2,24.4,0,35,0,0,0,0,24,2,30,0,45,0,0,0,0,0,0,0,40,27,0,0,0,1,0,0,0,0,0,0,,204
Cox's Bazar,2004,5,34.1,26,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,25,0,11,17,0,47,2,110,26,0,0,0,0,2,0,250
Cox's Bazar,2004,6,32.4,25.7,0,4,0,35,0,6,0,1,0,2,1,27,3,5,6,19,18,63,205,142,83,1,1,0,38,14,7,0,23,1,,705
Cox's Bazar,2004,7,31.1,25.3,0,12,0,13,31,44,8,99,4,115,46,54,0,0,28,82,34,14,4,66,74,0,0,1,0,16,1,0,1,3,1,751
Cox's Bazar,2004,8,31.3,25.4,0,0,0,14,53,38,115,7,2,1,5,102,108,61,19,5,1,19,17,4,4,2,5,2,0,8,12,58,1,23,0,686
Cox's Bazar,2004,9,31.8,25.4,21,0,0,17,0,0,0,2,0,3,61,77,106,20,93,3,26,2,0,0,0,4,2,0,1,0,0,0,0,0,,438
Cox's Bazar,2004,10,31.7,24.6,0,0,0,0,41,29,24,52,36,0,0,0,0,0,22,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
Cox's Bazar,2004,11,31.2,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Cox's Bazar,2004,12,29.6,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2004,1,23.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2004,2,28.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
Dhaka,2004,3,32.8,22.4,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Dhaka,2004,4,32.6,23.9,0,2,0,0,23,0,35,0,0,5,14,0,0,0,0,0,0,0,28,0,0,0,0,56,0,0,3,1,0,0,,167
Dhaka,2004,5,35.1,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,39,16,48,7,1,0,0,8,0,0,30,162
Dhaka,2004,6,32.2,25,0,0,15,13,0,0,29,0,0,0,1,29,6,39,1,0,67,0,49,21,4,39,21,70,13,25,25,7,1,1,,476
Dhaka,2004,7,31.5,25.4,0,2,13,9,14,10,12,18,6,6,0,18,12,0,6,32,5,1,13,60,2,8,0,2,16,6,1,2,2,16,3,295
Dhaka,2004,8,32.3,26.5,3,0,2,5,22,9,6,0,13,4,1,9,15,8,1,0,0,0,0,9,0,1,0,1,0,31,0,50,0,0,1,191
Dhaka,2004,9,30.4,25.5,6,0,7,11,22,1,0,0,3,9,32,29,156,341,23,51,20,0,20,0,0,31,12,0,0,21,2,3,13,26,,839
Dhaka,2004,10,31,23.3,0,1,1,7,5,8,53,113,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
Dhaka,2004,11,29.5,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Dhaka,2004,12,27,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinajpur,2004,1,20.6,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7
Dinajpur,2004,2,26.9,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
Dinajpur,2004,3,31.7,19.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12
Dinajpur,2004,4,29.8,21,0,0,8,0,0,0,7,1,0,31,0,0,0,0,0,0,0,0,10,0,0,61,30,3,0,0,0,0,11,1,,163
Dinajpur,2004,5,33.1,23.8,0,31,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,85,0,51,12,0,20,1,0,0,44,0,26,0,278
Dinajpur,2004,6,32.3,25.2,19,3,0,10,0,4,31,0,54,43,0,0,6,12,0,6,21,80,10,30,16,26,25,17,94,5,1,4,0,0,,517
Dinajpur,2004,7,31.3,25.5,3,0,8,18,23,40,65,16,24,80,10,119,12,1,4,11,3,22,4,61,65,2,0,6,0,1,0,0,3,0,1,602
Dinajpur,2004,8,33.4,26.5,2,0,0,11,2,9,0,4,0,0,0,0,0,1,0,1,0,4,0,0,4,0,0,0,8,28,8,4,21,8,13,128
Dinajpur,2004,9,31.6,25.3,38,8,1,0,0,0,0,0,20,35,5,4,9,0,0,0,5,1,0,24,0,0,10,2,30,5,12,28,16,0,,253
Dinajpur,2004,10,29.9,21.4,0,0,59,0,1,23,108,137,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330
Dinajpur,2004,11,29.1,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Dinajpur,2004,12,25.7,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
Faridpur,2004,1,23,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3
Faridpur,2004,2,28.3,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
Faridpur,2004,3,33,21.2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
